strHUC12RNG,strUC,intGapOrigin,intGapPres,intGapRepro,intGapSeas,Origin,Presence,Reproduction,Season
171002050102,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171002050103,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171002050104,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171002050105,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171002050201,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171002050202,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171002050203,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171002050204,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171002050205,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171002050301,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171002050302,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171002050303,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171002050401,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171002050402,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171002050403,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171002050404,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171002050405,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171002050406,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171002050501,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171002050502,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171002050504,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171002050601,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171002050602,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171002050701,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171002050702,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171002050703,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171002050704,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171002060101,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171002060102,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171002060201,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171002060202,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171002060301,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171002060302,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171002060303,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171002060304,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171002060305,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171002060306,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171002060307,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171002060308,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171002060401,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171002060402,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171002060501,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171002060502,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171002060601,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171002060602,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171002060603,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171002060604,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171002060701,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171002060702,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171002060801,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171002060802,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171002060803,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171002060804,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171002070101,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171002070102,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171002070103,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171002070104,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003010404,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003010502,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003010503,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003010504,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003010505,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003010601,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003010602,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003010603,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003010701,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003010702,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003010703,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003010704,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003010705,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003010706,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003010801,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003010802,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003010803,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003010804,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003010805,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003010806,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003010807,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003010808,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003010809,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003010901,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003010902,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003010903,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003011001,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003011002,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003011003,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003011004,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003011005,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003011006,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003011007,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003011008,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003011101,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003011102,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003011103,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003011104,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003011105,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003020101,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003020102,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003020103,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003020104,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003020105,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003020201,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003020202,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003020203,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003020204,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003020205,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003020301,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003020302,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003020303,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003020304,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003020305,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003020306,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003020401,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003020402,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003020403,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003020404,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003020501,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003020502,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003020503,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003020504,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003020505,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003020506,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003020507,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003020508,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003020601,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003020602,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003020603,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003020701,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003020702,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003020703,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003020704,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003020705,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003020706,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003020707,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003020801,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003020802,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003020803,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003020804,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003020901,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003020902,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003020903,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003020904,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003020905,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003021001,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003021002,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003021003,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003021004,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003021101,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003021102,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003021103,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003021201,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003021202,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003021203,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003021204,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003021205,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003021206,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003021301,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003021302,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003021303,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003021304,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003021305,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003030101,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003030102,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003030103,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003030104,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003030105,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003030106,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003030201,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003030202,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003030203,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003030204,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003030205,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003030206,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003030207,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003030208,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003030301,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003030302,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003030303,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003030304,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003030305,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003030306,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003030307,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003030308,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003030309,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003030310,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003030401,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003030402,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003030403,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003030501,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003030502,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003030503,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003030504,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003030505,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003030601,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003030602,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003030603,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003030604,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003030701,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003030702,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003030703,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003030704,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003030705,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003030706,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003030707,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003030801,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003030802,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003030803,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003040101,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003040102,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003040103,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003040104,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003040105,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003040106,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003040107,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003040201,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003040202,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003040203,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003040204,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003040205,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003040301,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003040302,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003040303,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003040304,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003040305,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003040306,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003040307,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003040308,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003040401,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003040402,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003040403,mELK1r,4,2,3,1,Reintroduced,Possibly present,Both breeding and nonbreeding,Year-round
171003040404,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003040405,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003050101,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003050102,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003050103,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003050104,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003050105,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003050106,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003050107,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003050108,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003050109,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003050110,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003050201,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003050202,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003050203,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003050204,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003050205,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003050206,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003050207,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003050208,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003050209,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003050301,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003050302,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003050303,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003050304,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003050305,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003050306,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003050401,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003050402,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003050403,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003050404,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003050501,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003050502,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003050503,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003050504,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003050505,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003050506,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003060101,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003060102,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003060103,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003060104,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003060105,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003060106,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003060201,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003060202,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003060203,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003060204,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
171003060301,mELK1r,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
